year,player_id,name_full,name_last,name_first,name_mneumonic,class,position,jersey_number,team_id
2021,1849485,"mccants, johnny",mccants,johnny,johnny mccants,Sr,F,35,472
2021,1849680,"kuhse, tommy",kuhse,tommy,tommy kuhse,Sr,G,12,610
2021,1849983,"bell, jordan",bell,jordan,jordan bell,Sr,F,1,534
2021,1850045,"brunk, joey",brunk,joey,joey brunk,Sr,C,50,518
2021,1850363,"curry, eric",curry,eric,eric curry,Sr,F,1,428
2021,1850791,"horne, jeriah",horne,jeriah,jeriah horne,Sr,F,41,719
2021,1851592,"fisher iii, keith",fisher iii,keith,keith fisher iii,Sr,F,3,541
2021,1852013,"barry, brendan",barry,brendan,brendan barry,Sr,G,15,172
2021,1852044,"adams, darian",adams,darian,darian adams,Sr,G,23,315
2021,1852492,"chatman, rodney",chatman,rodney,rodney chatman,Sr,G,3,736
2021,1852494,"foreman, makale",foreman,makale,makale foreman,Sr,G,10,107
2021,1852496,"jean-baptiste, david",jean-baptiste,david,david jean-baptiste,Sr,G,3,693
2021,1852583,"bishop, xavier",bishop,xavier,xavier bishop,Sr,G,1,440
2021,1852845,"flowers, tyrn",flowers,tyrn,tyrn flowers,Sr,F,24,361
2021,1852846,"gresham, brison",gresham,brison,brison gresham,Sr,F,44,699
2021,1853338,"robinson, nicholas",robinson,nicholas,nicholas robinson,Sr,G,25,769
2021,1853444,"long, jakolby",long,jakolby,jakolby long,Sr,G,2,61
2021,1853459,"cobbs, tre",cobbs,tre,tre cobbs,Sr,G,3,253
2021,1853460,"faulkner, mason",faulkner,mason,mason faulkner,Sr,G,11,367
2021,1853669,"slater, colin",slater,colin,colin slater,Sr,G,14,99
2021,1854399,"hicks, darius",hicks,darius,darius hicks,Sr,F,1,314
2021,1855173,"parrish, josh",parrish,josh,josh parrish,Sr,F,4,627
2021,1855203,"johnson, nate",johnson,nate,nate johnson,Sr,G,10,812
2021,1855219,"lucas, te'jon",lucas,te'jon,te'jon lucas,Sr,G,3,77
2021,1855235,"tomaic, joshua",tomaic,joshua,joshua tomaic,Sr,F,23,626
2021,1855854,"simmons, darius",simmons,darius,darius simmons,Sr,G,10,695
2021,1856100,"bolon, dalton",bolon,dalton,dalton bolon,Sr,G,3,1014
2021,1856265,"elisias, hall",elisias,hall,hall elisias,Sr,F,34,81
2021,1856361,"ohams, chuba",ohams,chuba,chuba ohams,Sr,F,1,236
2021,1856423,"peterson, michael",peterson,michael,michael peterson,Sr,F,20,416
2021,1856436,"moore, charlie",moore,charlie,charlie moore,Sr,G,3,415
2021,1856441,"larson, davis",larson,davis,davis larson,Sr,F,30,194
2021,1856648,"chatham, jared",chatham,jared,jared chatham,Sr,F,24,1004
2021,1857022,"dixon, mikey",dixon,mikey,mikey dixon,Sr,G,3,295
2021,1857026,"kiss, peter",kiss,peter,peter kiss,Sr,G,32,81
2021,1857103,"carter, jason",carter,jason,jason carter,Sr,F,30,519
2021,1857137,"williams, bryson",williams,bryson,bryson williams,Sr,F,11,700
2021,1857143,"spencer, scott",spencer,scott,scott spencer,Sr,G,22,718
2021,1857164,"lightfoot, mitch",lightfoot,mitch,mitch lightfoot,Sr,F,44,328
2021,1857201,"green, sam",green,sam,sam green,Sr,F,4,290
2021,1857271,"burke, braden",burke,braden,braden burke,Sr,C,21,514
2021,1857283,"johnson, jalen",johnson,jalen,jalen johnson,Sr,G,11,697
2021,1857309,"jones, andrew",jones,andrew,andrew jones,Sr,G,1,703
2021,1857310,"young, jacob",young,jacob,jacob young,Sr,G,42,529
2021,1857320,"janacek, hunter",janacek,hunter,hunter janacek,Sr,G,5,287
2021,1857341,"johnson, brandon",johnson,brandon,brandon johnson,Sr,F,35,176
2021,1857747,"gee, reginald",gee,reginald,reginald gee,Sr,G,5,498
2021,1857966,"dunn, rasheem",dunn,rasheem,rasheem dunn,Sr,G,3,579
2021,1857972,"cooper, kenny",cooper,kenny,kenny cooper,Sr,G,21,691
2021,1858579,"shepherd, jordan",shepherd,jordan,jordan shepherd,Sr,G,31,107
2021,1858581,"mcgusty, kameron",mcgusty,kameron,kameron mcgusty,Sr,G,23,415
2021,1859914,"clergeot, keon",clergeot,keon,keon clergeot,Sr,G,4,655
2021,1860472,"underwood, dimitrius",underwood,dimitrius,dimitrius underwood,Sr,G,11,1014
2021,1861094,"coupet jr., ben",coupet jr.,ben,ben coupet jr.,Sr,G,25,659
2021,1861095,"hopkins, justin",hopkins,justin,justin hopkins,Sr,G,15,699
2021,1861489,"jolly, tyson",jolly,tyson,tyson jolly,Sr,G,25,310
2021,1877480,"munoz, juan",munoz,juan,juan munoz,Sr,G,55,277
2021,1951260,"bagin, charlie",bagin,charlie,charlie bagin,Sr,G,10,554
2021,1951262,"desrosiers, jerome",desrosiers,jerome,jerome desrosiers,Sr,F,22,277
2021,1951418,"hart, bryan",hart,bryan,bryan hart,Sr,G,15,563
2021,1951420,"henry, cameron",henry,cameron,cameron henry,Fr,G,15,305
2021,1951470,"rodriguez, adrian",rodriguez,adrian,adrian rodriguez,Sr,F,25,706
2021,1951486,"archibald, amorie",archibald,amorie,amorie archibald,Sr,G,3,366
2021,1951487,"christon, exavian",christon,exavian,exavian christon,Sr,G,21,366
2021,1951489,"duruji, anthony",duruji,anthony,anthony duruji,Sr,F,4,235
2021,1951545,"nelson, marek",nelson,marek,marek nelson,Sr,F,11,536
2021,1951679,"azore, david",azore,david,david azore,Sr,G,4,702
2021,1951680,"castro, pedro",castro,pedro,pedro castro,Sr,G,21,702
2021,1951689,"wright, simon",wright,simon,simon wright,Sr,F,15,392
2021,1952218,"murphy, storm",murphy,storm,storm murphy,Sr,G,5,742
2021,1952219,"hollowell, tray",hollowell,tray,tray hollowell,Sr,G,21,444
2021,1952220,"aluma, keve",aluma,keve,keve aluma,Sr,F,22,742
2021,1952272,"garrison, conley",garrison,conley,conley garrison,Sr,G,51,244
2021,1952281,"carter iii, michael",carter iii,michael,michael carter iii,Jr,G,5,550
2021,1952346,"gibson, umoja",gibson,umoja,umoja gibson,Sr,G,2,522
2021,1952362,"barcello, alex",barcello,alex,alex barcello,Sr,G,13,77
2021,1952363,"akot, emmanuel",akot,emmanuel,emmanuel akot,Sr,G,14,66
2021,1952373,"hurtado, luis",hurtado,luis,luis hurtado,Sr,G,10,81
2021,1952400,"alley jr., cedrick",alley jr.,cedrick,cedrick alley jr.,Sr,F,0,706
2021,1952403,"white jr, fabian",white jr,fabian,fabian white jr,Sr,F,35,288
2021,1953729,"ash, austin",ash,austin,austin ash,Sr,G,13,312
2021,1953751,"nunge, jack",nunge,jack,jack nunge,Jr,F,24,812
2021,1953754,"oduro, prince",oduro,prince,prince oduro,Sr,F,15,184
2021,1953771,"mccaffery, connor",mccaffery,connor,connor mccaffery,Sr,G,30,312
2021,1953774,"clark, tristan",clark,tristan,tristan clark,Jr,F,25,663
2021,1953777,"penn, roman",penn,roman,roman penn,Sr,G,1,189
2021,1953782,"bacote, cameron",bacote,cameron,cameron bacote,Sr,G,11,769
2021,1953796,"thomas, miryne",thomas,miryne,miryne thomas,Jr,F,0,47
2021,1953799,"jackson, darien",jackson,darien,darien jackson,Sr,G,11,719
2021,1953807,"joiner, elijah",joiner,elijah,elijah joiner,Sr,G,2,310
2021,1953821,"phyfe, austin",phyfe,austin,austin phyfe,Sr,F,50,504
2021,1953823,"sidibe, bourama",sidibe,bourama,bourama sidibe,Sr,F,34,688
2021,1953825,"kratholm, nicholas",kratholm,nicholas,nicholas kratholm,Sr,F,34,482
2021,1953830,"verhoeven, tydus",verhoeven,tydus,tydus verhoeven,Jr,F,1,704
2021,1953833,"jackson jr., jermaine",jackson jr.,jermaine,jermaine jackson jr.,Sr,G,10,129
2021,1953836,"pickford, tywhon",pickford,tywhon,tywhon pickford,Sr,G,3,504
2021,1953839,"loewe, luke",loewe,luke,luke loewe,Sr,G,12,428
2021,1953862,"habwe, omar",habwe,omar,omar habwe,Sr,F,13,683
2021,1953868,"opoku, nana",opoku,nana,nana opoku,Sr,F,22,450
2021,1953872,"williams jr., eric",williams jr.,eric,eric williams jr.,Sr,F,50,529
2021,1953874,"planutis, bobby",planutis,bobby,bobby planutis,Sr,F,0,308
2021,1953878,"carey, donald",carey,donald,donald carey,Sr,G,13,251
2021,1953904,"rai, aaryn",rai,aaryn,aaryn rai,Sr,F,21,172
2021,1953911,"knight, chris",knight,chris,chris knight,Sr,F,23,371
2021,1953937,"green, caleb",green,caleb,caleb green,Sr,G,0,220
2021,1953941,"faw, matt",faw,matt,matt faw,Sr,F,15,471
2021,1953943,"choh, tamenang",choh,tamenang,tamenang choh,Sr,F,25,80
2021,1953952,"butler, austin",butler,austin,austin butler,Sr,G,2,458
2021,1953954,"cambridge jr., desmond",cambridge jr.,desmond,desmond cambridge jr.,Sr,G,4,466
2021,1953956,"grandison, jacob",grandison,jacob,jacob grandison,Sr,F,3,301
2021,1953958,"rice, kaiden",rice,kaiden,kaiden rice,Sr,G,11,251
2021,1953959,"dewolf, matt",dewolf,matt,matt dewolf,Sr,F,14,754
2021,1953963,"brown, hayden",brown,hayden,hayden brown,Sr,F,33,141
2021,1953996,"schutte, kevin",schutte,kevin,kevin schutte,Sr,F,15,2743
2021,1954000,"ray, jalen",ray,jalen,jalen ray,Sr,G,20,283
2021,1954050,"mcguirl, mike",mcguirl,mike,mike mcguirl,Sr,G,0,327
2021,1954062,"stockard iii, levi",stockard iii,levi,levi stockard iii,Sr,F,34,740
2021,1954069,"williams, kane",williams,kane,kane williams,Sr,G,12,254
2021,1954093,"ferguson, jack",ferguson,jack,jack ferguson,Sr,G,13,153
2021,1954095,"maynard, david",maynard,david,david maynard,Sr,G,5,141
2021,1954144,"eaton, marquis",eaton,marquis,marquis eaton,Sr,G,23,30
2021,1954159,"horvath, brandon",horvath,brandon,brandon horvath,Sr,F,4,731
2021,1954176,"evans, maxwell",evans,maxwell,maxwell evans,Sr,G,33,698
2021,1954178,"obinna, ejike",obinna,ejike,ejike obinna,Sr,C,50,606
2021,1954200,"allen, teddy",allen,teddy,teddy allen,Jr,G,0,472
2021,1954211,"beck, james",beck,james,james beck,Sr,F,11,414
2021,1954222,"brooks, eli",brooks,eli,eli brooks,Sr,G,55,418
2021,1954242,"hunter, kaleb",hunter,kaleb,kaleb hunter,Sr,G,44,459
2021,1954245,"carroll, brandon",carroll,brandon,brandon carroll,Sr,F,4,786
2021,1954278,"tillman, donnie",tillman,donnie,donnie tillman,Sr,F,2,472
2021,1954294,"appleby, tyree",appleby,tyree,tyree appleby,Sr,G,22,235
2021,1954298,"eichelberger, algevon",eichelberger,algevon,algevon eichelberger,Sr,F,12,148
2021,1954342,"jackson, nigel",jackson,nigel,nigel jackson,Sr,F,0,748
2021,1954379,"hall, jaylon",hall,jaylon,jaylon hall,Jr,G,11,444
2021,1954380,"manns, james",manns,james,james manns,Sr,F,23,810
2021,1954440,"gaines, anthony",gaines,anthony,anthony gaines,Sr,G,11,639
2021,1954447,"goldwire, jordan",goldwire,jordan,jordan goldwire,Sr,G,0,522
2021,1954449,"o'connell, alex",o'connell,alex,alex o'connell,Sr,G,5,169
2021,1954456,"lester, miles",lester,miles,miles lester,Sr,G,55,749
2021,1954457,"osborne, malik",osborne,malik,malik osborne,Sr,F,10,234
2021,1954464,"doles, jarvis",doles,jarvis,jarvis doles,Sr,F,4,14
2021,1954467,"harvey, d.j.",harvey,d.j.,d.j. harvey,Jr,G,4,184
2021,1954473,"akinwole, ayo",akinwole,ayo,ayo akinwole,Sr,G,14,189
2021,1954492,"platek, andrew",platek,andrew,andrew platek,Sr,G,22,639
2021,1954494,"brooks, garrison",brooks,garrison,garrison brooks,Sr,F,10,430
2021,1954496,"miller, walker",miller,walker,walker miller,Sr,F,4,439
2021,1954497,"huffman, brandon",huffman,brandon,brandon huffman,Sr,C,50,315
2021,1954508,"gilyard ii, evan",gilyard ii,evan,evan gilyard ii,Sr,G,1,2707
2021,1954510,"wade, trey",wade,trey,trey wade,Sr,F,3,31
2021,1954523,"avea, samuta",avea,samuta,samuta avea,Sr,F,32,277
2021,1954533,"highler, deshaun",highler,deshaun,deshaun highler,Jr,G,11,102
2021,1954537,"hodges, bo",hodges,bo,bo hodges,Sr,G,1,87
2021,1954542,"armus, mladen",armus,mladen,mladen armus,Sr,F,33,66
2021,1954545,"whaley, isaiah",whaley,isaiah,isaiah whaley,Sr,F,5,164
2021,1954547,"polley, tyler",polley,tyler,tyler polley,Sr,F,12,164
2021,1954548,"carlton, josh",carlton,josh,josh carlton,Sr,F,25,288
2021,1954572,"febres, jase",febres,jase,jase febres,Sr,G,13,703
2021,1954580,"anthony, marco",anthony,marco,marco anthony,Sr,G,10,732
2021,1954711,"baker jr., jemarl",baker jr.,jemarl,jemarl baker jr.,Jr,G,1,96
2021,1954958,"jacobs, chandler",jacobs,chandler,chandler jacobs,Sr,G,13,156
2021,1955060,"caldwell, a.j.",caldwell,a.j.,a.j. caldwell,Jr,G,0,693
2021,1955074,"ashton-langford, makai",ashton-langford,makai,makai ashton-langford,Jr,G,11,67
2021,1955075,"fonts, andrew",fonts,andrew,andrew fonts,Sr,G,24,556
2021,1955076,"dickens, dajour",dickens,dajour,dajour dickens,Sr,F,5,270
2021,1955095,"watson, nate",watson,nate,nate watson,Sr,C,0,556
2021,1955100,"carlson, cody",carlson,cody,cody carlson,Sr,C,34,758
2021,1955105,"okauru, mike",okauru,mike,mike okauru,Sr,G,4,460
2021,1955126,"ado, abdul",ado,abdul,abdul ado,Sr,F,0,140
2021,1955127,"feazell, keyshawn",feazell,keyshawn,keyshawn feazell,Sr,F,1,169
2021,1955129,"calcaterra, joey",calcaterra,joey,joey calcaterra,Sr,G,2,627
2021,1955142,"hickman, alec",hickman,alec,alec hickman,Sr,G,13,6
2021,1955143,"kennedy, ajani",kennedy,ajani,ajani kennedy,Sr,F,12,90
2021,1955144,"pickett, dominick",pickett,dominick,dominick pickett,Sr,G,22,111
2021,1955190,"taylor, dyllan",taylor,dyllan,dyllan taylor,Sr,G,10,314
2021,1955213,"diggs, avery",diggs,avery,avery diggs,Sr,C,23,693
2021,1955217,"woods, holland",woods,holland,holland woods,Sr,G,11,1104
2021,1955232,"berhow, trae",berhow,trae,trae berhow,Sr,G,11,504
2021,1955237,"smith, jade'",smith,jade',jade' smith,Sr,G,5,541
2021,1955252,"notae, jd",notae,jd,jd notae,Sr,G,1,31
2021,1955292,"hoiberg, jack",hoiberg,jack,jack hoiberg,Sr,G,10,702
2021,1955295,"walker, jordan",walker,jordan,jordan walker,Jr,G,10,9
2021,1955296,"cale, myles",cale,myles,myles cale,Sr,G,22,635
2021,1955299,"williamson, lucas",williamson,lucas,lucas williamson,Sr,G,1,371
2021,1955302,"reynolds, shavar",reynolds,shavar,shavar reynolds,Sr,G,33,439
2021,1955324,"hitchon, scott",hitchon,scott,scott hitchon,Sr,F,21,116
2021,1955331,"white, jalanni",white,jalanni,jalanni white,Sr,F,14,539
2021,1955332,"molson, takal",molson,takal,takal molson,Sr,G,15,317
2021,1955339,"morsell, darryl",morsell,darryl,darryl morsell,Sr,G,32,387
2021,1955376,"john, theo",john,theo,theo john,Sr,F,12,193
2021,1955378,"elliott, greg",elliott,greg,greg elliott,Jr,G,5,387
2021,1955382,"cain, jamal",cain,jamal,jamal cain,Sr,F,1,514
2021,1955383,"sims, donovan",sims,donovan,donovan sims,Sr,G,3,419
2021,1955394,"nolan, kevion",nolan,kevion,kevion nolan,Jr,G,3,316
2021,1955396,"anderson, trevor",anderson,trevor,trevor anderson,Sr,G,21,735
2021,1955397,"king, kobe",king,kobe,kobe king,So,G,35,735
2021,1955399,"davison, brad",davison,brad,brad davison,Sr,G,34,796
2021,1955427,"lakes, trevor",lakes,trevor,trevor lakes,Sr,F,14,463
2021,1955432,"anderson, kevin",anderson,kevin,kevin anderson,Sr,G,1,180
2021,1955456,"allen, ryan",allen,ryan,ryan allen,Sr,G,2,180
2021,1955458,"walker, chryee",walker,chryee,chryee walker,Sr,F,14,563
2021,1955488,"perry, jack",perry,jack,jack perry,Sr,G,11,551
2021,1955511,"aiken jr., kim",aiken jr.,kim,kim aiken jr.,Jr,G,24,29
2021,1955512,"groves, tanner",groves,tanner,tanner groves,Sr,F,35,522
2021,1955525,"lewis, andrew",lewis,andrew,andrew lewis,Sr,G,1,136
2021,1955553,"minnett, jaylen",minnett,jaylen,jaylen minnett,Sr,G,12,669
2021,1955620,"chargois, ethan",chargois,ethan,ethan chargois,Sr,F,15,522
2021,1955621,"lindner, justin",lindner,justin,justin lindner,Sr,G,12,234
2021,1955630,"boyd, dedric",boyd,dedric,dedric boyd,Sr,G,20,691
2021,1955640,"pipes, pj",pipes,pj,pj pipes,Sr,G,2,631
2021,1955642,"patterson, manny",patterson,manny,manny patterson,Sr,F,10,654
2021,1955646,"wilkes, wyatt",wilkes,wyatt,wyatt wilkes,Sr,F,31,234
2021,1955648,"obiagu, ike",obiagu,ike,ike obiagu,Sr,C,21,635
2021,1955650,"polite, anthony",polite,anthony,anthony polite,Sr,G,2,234
2021,1955651,"douglas, william",douglas,william,william douglas,Jr,G,21,553
2021,1955654,"prieto, harrison",prieto,harrison,harrison prieto,Sr,F,30,234
2021,1955684,"whitens, jason",whitens,jason,jason whitens,Sr,G,43,416
2021,1955694,"flowers, michael",flowers,michael,michael flowers,Sr,G,12,754
2021,1955766,"paulicap, pauly",paulicap,pauly,pauly paulicap,Sr,F,1,768
2021,1955767,"carr, marcus",carr,marcus,marcus carr,Sr,G,2,703
2021,1955769,"stewart, parker",stewart,parker,parker stewart,Jr,G,45,306
2021,1955785,"williams, warren",williams,warren,warren williams,Sr,F,0,381
2021,1955788,"brown, terrell",brown,terrell,terrell brown,Sr,C,21,627
2021,1955796,"adams, shelby",adams,shelby,shelby adams,Sr,G,4,670
2021,1955797,"sule, alonzo",sule,alonzo,alonzo sule,Jr,F,25,317
2021,1955810,"roberts, tyrell",roberts,tyrell,tyrell roberts,So,G,2,754
2021,1955813,"scott, quentin",scott,quentin,quentin scott,Sr,F,15,718
2021,1955846,"halvorsen, matt",halvorsen,matt,matt halvorsen,Sr,G,11,28755
2021,1955896,"chandler, jay jay",chandler,jay jay,jay jay chandler,Sr,G,22,646
2021,1955897,"flagg, savion",flagg,savion,savion flagg,Sr,G,1,624
2021,1955898,"jasey, isiah",jasey,isiah,isiah jasey,Sr,F,22,663
2021,1955899,"walker iii, john",walker iii,john,john walker iii,Sr,F,24,699
2021,1955908,"bergersen, rylan",bergersen,rylan,rylan bergersen,Sr,G,11,207
2021,1955969,"gillens-butler, jerald",gillens-butler,jerald,jerald gillens-butler,Sr,F,13,1068
2021,1955972,"besovic, admir",besovic,admir,admir besovic,Sr,C,52,32
2021,1955975,"thompson, aaron",thompson,aaron,aaron thompson,Sr,G,2,87
2021,1955977,"david, christian",david,christian,christian david,Sr,F,25,87
2021,1955978,"johnson, matt",johnson,matt,matt johnson,Sr,G,2,502
2021,1955988,"seiko, adam",seiko,adam,adam seiko,Sr,G,2,626
2021,1956062,"healy, cameron",healy,cameron,cameron healy,Sr,G,11,129
2021,1956095,"roberts, jordan",roberts,jordan,jordan roberts,Sr,F,2,99
2021,1956144,"fowler, bryce",fowler,bryce,bryce fowler,Sr,G,23,102
2021,1956165,"brown, tre",brown,tre,tre brown,Sr,G,3,191
2021,1956465,"brinson, san antonio",brinson,san antonio,san antonio brinson,Sr,F,23,26172
2021,1956466,"cooks, zach",cooks,zach,zach cooks,Sr,G,3,283
2021,1956472,"kachelries, david",kachelries,david,david kachelries,Sr,G,4,676
2021,1956542,"cotton, virshon",cotton,virshon,virshon cotton,Jr,G,12,472
2021,1956544,"parrish, eric",parrish,eric,eric parrish,Sr,G,12,261
2021,1956545,"sayles, jaden",sayles,jaden,jaden sayles,Sr,F,23,683
2021,1956546,"patton, torrey",patton,torrey,torrey patton,Sr,G,24,148
2021,1956696,"gillespie, collin",gillespie,collin,collin gillespie,Sr,G,2,739
2021,1956698,"samuels, jermaine",samuels,jermaine,jermaine samuels,Sr,F,23,739
2021,1956699,"cosby-roundtree, dhamir",cosby-roundtree,dhamir,dhamir cosby-roundtree,Sr,F,21,739
2021,1956729,"nettles, aaron",nettles,aaron,aaron nettles,Sr,G,10,1356
2021,1956745,"teahan, chris",teahan,chris,chris teahan,Sr,G,12,328
2021,1956750,"haywood ii, curtis",haywood ii,curtis,curtis haywood ii,Sr,G,0,719
2021,1956783,"horchler, noah",horchler,noah,noah horchler,Sr,F,14,556
2021,1956785,"burkhardt, ryan",burkhardt,ryan,ryan burkhardt,Sr,G,21,655
2021,1956818,"collins, david",collins,david,david collins,Sr,G,13,147
2021,1956819,"brown, justin",brown,justin,justin brown,Sr,G,4,9
2021,1956821,"yetna, alexis",yetna,alexis,alexis yetna,Jr,F,10,635
2021,1956883,"jenkins, jahlil",jenkins,jahlil,jahlil jenkins,Sr,G,1,683
2021,1956886,"williams, elyjah",williams,elyjah,elyjah williams,Sr,F,21,509
2021,1956890,"hall, darious",hall,darious,darious hall,Jr,F,4,1004
2021,1956914,"hollins, alfred",hollins,alfred,alfred hollins,Sr,F,15,704
2021,1956968,"beatty, david",beatty,david,david beatty,Sr,G,2,488
2021,1956971,"minaya, justin",minaya,justin,justin minaya,Sr,F,15,556
2021,1956980,"haase, felipe",haase,felipe,felipe haase,Sr,F,22,406
2021,1956983,"doumbia, ibrahim famouke",doumbia,ibrahim famouke,ibrahim famouke doumbia,Jr,F,14,97
2021,1957118,"smith, mack",smith,mack,mack smith,Sr,G,32,774
2021,1957237,"schmock, tommy",schmock,tommy,tommy schmock,Sr,G,22,519
2021,1957244,"rigoni, jacob",rigoni,jacob,jacob rigoni,Sr,F,25,562
2021,1957245,"kelly, rich",kelly,rich,rich kelly,Sr,G,22,400
2021,1957378,"ngalakulondi, tshiefu",ngalakulondi,tshiefu,tshiefu ngalakulondi,Sr,F,35,220
2021,1957380,"brockington, izaiah",brockington,izaiah,izaiah brockington,Sr,G,1,311
2021,1957431,"benson, avery",benson,avery,avery benson,Sr,G,21,703
2021,1957444,"jones, john",jones,john,john jones,Sr,G,12,699
2021,1957535,"trimble jr., bryan",trimble jr.,bryan,bryan trimble jr.,Jr,G,4,5
2021,1957570,"ogele, danny",ogele,danny,danny ogele,Sr,F,22,428
2021,1957644,"johnson, jamal",johnson,jamal,jamal johnson,Jr,G,11,9
2021,1957667,"enoh, victor",enoh,victor,victor enoh,Sr,C,11,386
2021,1957673,"sibande, nike",sibande,nike,nike sibande,Sr,G,22,545
2021,1957675,"adaway, jalen",adaway,jalen,jalen adaway,Sr,F,33,596
2021,1957676,"coleman-lands, isaiah",coleman-lands,isaiah,isaiah coleman-lands,Sr,G,4,414
2021,1957677,"brown, dalonte",brown,dalonte,dalonte brown,Sr,F,13,414
2021,1957689,"lewis, terrence",lewis,terrence,terrence lewis,Sr,G,24,261
2021,1957712,"mckissic, brandon",mckissic,brandon,brandon mckissic,Sr,G,23,235
2021,1957717,"nesbitt jr., marvin",nesbitt jr.,marvin,marvin nesbitt jr.,Sr,G,33,2707
2021,1957726,"smith, marco",smith,marco,marco smith,Sr,G,22,464
2021,1957753,"gunn, zach",gunn,zach,zach gunn,Sr,F,15,2699
2021,1957767,"el-amin, ishmael",el-amin,ishmael,ishmael el-amin,Sr,G,42,572
2021,1957769,"huggins, blake",huggins,blake,blake huggins,Jr,C,44,47
2021,1957773,"lawrence, kimani",lawrence,kimani,kimani lawrence,Sr,F,4,28
2021,1958116,"godwin, marquis",godwin,marquis,marquis godwin,Sr,G,0,270
2021,1958218,"hunter, alex",hunter,alex,alex hunter,Sr,G,10,244
2021,1958257,"gurley, noah",gurley,noah,noah gurley,Sr,F,0,8
2021,1958264,"marin, dre",marin,dre,dre marin,Sr,G,4,667
2021,1958275,"kimble, quay",kimble,quay,quay kimble,Sr,G,13,456
2021,1958286,"boum, souley",boum,souley,souley boum,Jr,G,0,704
2021,1958287,"bouyea, jamaree",bouyea,jamaree,jamaree bouyea,Sr,G,1,629
2021,1958326,"jackson, marreon",jackson,marreon,marreon jackson,Sr,G,3,28
2021,1958330,"durham, aljami",durham,aljami,aljami durham,Sr,G,1,556
2021,1958333,"moore, clifton",moore,clifton,clifton moore,Sr,F,21,340
2021,1958346,"stephens, e.j.",stephens,e.j.,e.j. stephens,Sr,G,20,428
2021,1958354,"hopkins, josh",hopkins,josh,josh hopkins,Sr,G,5,469
2021,1958387,"levi, javon",levi,javon,javon levi,Sr,G,1,702
2021,1958401,"thompson, race",thompson,race,race thompson,Sr,F,25,306
2021,1958408,"whatley, justin",whatley,justin,justin whatley,Sr,F,12,488
2021,1958411,"spasojevic, dimitrije",spasojevic,dimitrije,dimitrije spasojevic,Sr,F,32,391
2021,1958413,"thomas, lance",thomas,lance,lance thomas,Sr,F,1,646
2021,1958421,"williams, shawn",williams,shawn,shawn williams,Sr,G,55,2678
2021,1958438,"perry, darius",perry,darius,darius perry,Sr,G,2,128
2021,1958444,"bean, justin",bean,justin,justin bean,Sr,F,34,731
2021,1958445,"williams, malik",williams,malik,malik williams,Sr,F,5,367
2021,1958449,"miller, brock",miller,brock,brock miller,Sr,G,22,731
2021,1958468,"little, emmanuel",little,emmanuel,emmanuel little,Sr,F,1,483
2021,1958474,"price, sean",price,sean,sean price,Sr,F,23,48
2021,1958475,"allen, thomas",allen,thomas,thomas allen,Sr,G,5,490
2021,1958476,"young, kyle",young,kyle,kyle young,Sr,F,25,518
2021,1958489,"buskey, deontaye",buskey,deontaye,deontaye buskey,Sr,G,4,48
2021,1958491,"fleming jr., phlandrous",fleming jr.,phlandrous,phlandrous fleming jr.,Sr,G,24,235
2021,1958493,"akenten, nana",akenten,nana,nana akenten,Jr,G,21,654
2021,1958496,"jallow, musa",jallow,musa,musa jallow,Jr,G,21,458
2021,1958500,"umude, stanley",umude,stanley,stanley umude,Sr,G,0,31
2021,1958528,"olaniyi, elijah",olaniyi,elijah,elijah olaniyi,Sr,G,3,683
2021,1958532,"ochefu, anthony",ochefu,anthony,anthony ochefu,Sr,F,32,180
2021,1958577,"karnik, james",karnik,james,james karnik,Sr,C,33,67
2021,1958597,"wilson, marques",wilson,marques,marques wilson,Sr,G,11,352
2021,1958681,"russell, cedric",russell,cedric,cedric russell,Sr,G,2,518
2021,1958694,"diggins, michael",diggins,michael,michael diggins,Sr,F,2,302
2021,1958698,"trapp, clyde",trapp,clyde,clyde trapp,Sr,G,0,458
2021,1958708,"oliver, a.j.",oliver,a.j.,a.j. oliver,Sr,G,11,523
2021,1958722,"rodriguez, jared",rodriguez,jared,jared rodriguez,Jr,F,22,294
2021,1958745,"blakney, scott",blakney,scott,scott blakney,Sr,F,34,441
2021,1958762,"buono, noah",buono,noah,noah buono,Jr,G,33,194
2021,1958775,"strong, jason",strong,jason,jason strong,Sr,F,0,500
2021,1958789,"scruggs, paul",scruggs,paul,paul scruggs,Sr,G,1,812
2021,1958822,"shaver jr., marcus",shaver jr.,marcus,marcus shaver jr.,Sr,G,10,66
2021,1958824,"diabate, tahirou",diabate,tahirou,tahirou diabate,Sr,F,22,626
2021,1958895,"joiner, jarkel",joiner,jarkel,jarkel joiner,Sr,G,24,433
2021,1958902,"pinchuk, vladimir",pinchuk,vladimir,vladimir pinchuk,Sr,F,15,627
2021,1958915,"mccall, justin",mccall,justin,justin mccall,Sr,F,22,94
2021,1958923,"johnson, kevin",johnson,kevin,kevin johnson,Sr,G,13,302
2021,1958928,"lyons, ryghe",lyons,ryghe,ryghe lyons,Sr,C,35,483
2021,1958932,"reaves, kamron",reaves,kamron,kamron reaves,Sr,G,2,228
2021,1958948,"moragne, bryce",moragne,bryce,bryce moragne,Sr,G,23,228
2021,1959029,"bailey jr., victor",bailey jr.,victor,victor bailey jr.,Sr,G,12,694
